date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:15:40	24787/24787	---M-Z	200	added ('OK')	text/html	etag:W/%226932013b-60d3%22	https://themewagon.github.io/Medinova/detail.html	C:/Users/rafiq/OneDrive/Desktop/Clean/m/themewagon.github.io/Medinova/detail.html	(from https://themewagon.github.io/Medinova/)
11:15:40	16394/16394	---M-Z	200	added ('OK')	text/html	etag:W/%226932013b-400a%22	https://themewagon.github.io/Medinova/team.html	C:/Users/rafiq/OneDrive/Desktop/Clean/m/themewagon.github.io/Medinova/team.html	(from https://themewagon.github.io/Medinova/)
11:15:41	15422/15422	---M-Z	200	added ('OK')	text/html	etag:W/%226932013b-3c3e%22	https://themewagon.github.io/Medinova/testimonial.html	C:/Users/rafiq/OneDrive/Desktop/Clean/m/themewagon.github.io/Medinova/testimonial.html	(from https://themewagon.github.io/Medinova/)
11:15:41	15806/15806	---M-Z	200	added ('OK')	text/html	etag:W/%226932013b-3dbe%22	https://themewagon.github.io/Medinova/appointment.html	C:/Users/rafiq/OneDrive/Desktop/Clean/m/themewagon.github.io/Medinova/appointment.html	(from https://themewagon.github.io/Medinova/)
11:15:41	22311/22311	---M-Z	200	added ('OK')	text/html	etag:W/%226932013b-5727%22	https://themewagon.github.io/Medinova/search.html	C:/Users/rafiq/OneDrive/Desktop/Clean/m/themewagon.github.io/Medinova/search.html	(from https://themewagon.github.io/Medinova/)
11:15:42	16216/16216	---M-Z	200	added ('OK')	text/html	etag:W/%226932013b-3f58%22	https://themewagon.github.io/Medinova/contact.html	C:/Users/rafiq/OneDrive/Desktop/Clean/m/themewagon.github.io/Medinova/contact.html	(from https://themewagon.github.io/Medinova/)
11:15:42	48173/48173	---M--	200	added ('OK')	image/jpeg	etag:%226932013a-bc2d%22	https://themewagon.github.io/Medinova/img/about.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/m/themewagon.github.io/Medinova/img/about.jpg	(from https://themewagon.github.io/Medinova/)
11:15:42	14449/14449	---M--	200	added ('OK')	image/jpeg	etag:%226932013b-3871%22	https://themewagon.github.io/Medinova/img/price-1.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/m/themewagon.github.io/Medinova/img/price-1.jpg	(from https://themewagon.github.io/Medinova/)
11:15:43	14624/14624	---M--	200	added ('OK')	image/jpeg	etag:%226932013a-3920%22	https://themewagon.github.io/Medinova/img/price-2.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/m/themewagon.github.io/Medinova/img/price-2.jpg	(from https://themewagon.github.io/Medinova/)
11:15:43	14696/14696	---M--	200	added ('OK')	image/jpeg	etag:%226932013a-3968%22	https://themewagon.github.io/Medinova/img/price-3.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/m/themewagon.github.io/Medinova/img/price-3.jpg	(from https://themewagon.github.io/Medinova/)
11:15:43	16665/16665	---M--	200	added ('OK')	image/jpeg	etag:%226932013b-4119%22	https://themewagon.github.io/Medinova/img/price-4.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/m/themewagon.github.io/Medinova/img/price-4.jpg	(from https://themewagon.github.io/Medinova/)
11:15:44	21498/21498	---M--	200	added ('OK')	image/jpeg	etag:%226932013b-53fa%22	https://themewagon.github.io/Medinova/img/team-1.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/m/themewagon.github.io/Medinova/img/team-1.jpg	(from https://themewagon.github.io/Medinova/)
11:15:44	22202/22202	---M--	200	added ('OK')	image/jpeg	etag:%226932013b-56ba%22	https://themewagon.github.io/Medinova/img/team-2.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/m/themewagon.github.io/Medinova/img/team-2.jpg	(from https://themewagon.github.io/Medinova/)
11:15:44	17519/17519	---M--	200	added ('OK')	image/jpeg	etag:%226932013b-446f%22	https://themewagon.github.io/Medinova/img/team-3.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/m/themewagon.github.io/Medinova/img/team-3.jpg	(from https://themewagon.github.io/Medinova/)
11:15:45	5156/5156	---M--	200	added ('OK')	image/jpeg	etag:%226932013b-1424%22	https://themewagon.github.io/Medinova/img/testimonial-1.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/m/themewagon.github.io/Medinova/img/testimonial-1.jpg	(from https://themewagon.github.io/Medinova/)
11:15:45	5364/5364	---M--	200	added ('OK')	image/jpeg	etag:%226932013a-14f4%22	https://themewagon.github.io/Medinova/img/testimonial-2.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/m/themewagon.github.io/Medinova/img/testimonial-2.jpg	(from https://themewagon.github.io/Medinova/)
11:15:46	5232/5232	---M--	200	added ('OK')	image/jpeg	etag:%226932013b-1470%22	https://themewagon.github.io/Medinova/img/testimonial-3.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/m/themewagon.github.io/Medinova/img/testimonial-3.jpg	(from https://themewagon.github.io/Medinova/)
11:15:46	33043/33043	---M--	200	added ('OK')	image/jpeg	etag:%226932013a-8113%22	https://themewagon.github.io/Medinova/img/blog-1.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/m/themewagon.github.io/Medinova/img/blog-1.jpg	(from https://themewagon.github.io/Medinova/)
11:15:46	3511/3511	---M--	200	added ('OK')	image/jpeg	etag:%226932013a-db7%22	https://themewagon.github.io/Medinova/img/user.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/m/themewagon.github.io/Medinova/img/user.jpg	(from https://themewagon.github.io/Medinova/)
11:15:47	36561/36561	---M--	200	added ('OK')	image/jpeg	etag:%226932013a-8ed1%22	https://themewagon.github.io/Medinova/img/blog-2.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/m/themewagon.github.io/Medinova/img/blog-2.jpg	(from https://themewagon.github.io/Medinova/)
11:15:47	30668/30668	---M--	200	added ('OK')	image/jpeg	etag:%226932013a-77cc%22	https://themewagon.github.io/Medinova/img/blog-3.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/m/themewagon.github.io/Medinova/img/blog-3.jpg	(from https://themewagon.github.io/Medinova/)
11:15:48	88145/88145	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-15851%22	https://code.jquery.com/jquery-3.4.1.min.js	C:/Users/rafiq/OneDrive/Desktop/Clean/m/code.jquery.com/jquery-3.4.1.min.js	(from https://themewagon.github.io/Medinova/)
11:15:48	79665/79665	---M-Z	200	added ('OK')	application/javascript	etag:W/%2213731-2JYXAt9UqpcPHzAIfI0LH2lnx4Q%22	https://cdn.jsdelivr.net/npm/bootstrap@5.0.0/dist/js/bootstrap.bundle.min.js	C:/Users/rafiq/OneDrive/Desktop/Clean/m/cdn.jsdelivr.net/npm/bootstrap@5.0.0/dist/js/bootstrap.bundle.min.js	(from https://themewagon.github.io/Medinova/)
11:15:49	2302/2302	---M-Z	200	added ('OK')	application/javascript	etag:W/%226932013b-8fe%22	https://themewagon.github.io/Medinova/lib/easing/easing.min.js	C:/Users/rafiq/OneDrive/Desktop/Clean/m/themewagon.github.io/Medinova/lib/easing/easing.min.js	(from https://themewagon.github.io/Medinova/)
11:15:49	9028/9028	---M-Z	200	added ('OK')	application/javascript	etag:W/%226932013b-2344%22	https://themewagon.github.io/Medinova/lib/waypoints/waypoints.min.js	C:/Users/rafiq/OneDrive/Desktop/Clean/m/themewagon.github.io/Medinova/lib/waypoints/waypoints.min.js	(from https://themewagon.github.io/Medinova/)
11:15:49	42766/42766	---M-Z	200	added ('OK')	application/javascript	etag:W/%226932013b-a70e%22	https://themewagon.github.io/Medinova/lib/owlcarousel/owl.carousel.min.js	C:/Users/rafiq/OneDrive/Desktop/Clean/m/themewagon.github.io/Medinova/lib/owlcarousel/owl.carousel.min.js	(from https://themewagon.github.io/Medinova/)
11:15:50	326657/326657	---M-Z	200	added ('OK')	application/javascript	etag:W/%226932013a-4fc01%22	https://themewagon.github.io/Medinova/lib/tempusdominus/js/moment.min.js	C:/Users/rafiq/OneDrive/Desktop/Clean/m/themewagon.github.io/Medinova/lib/tempusdominus/js/moment.min.js	(from https://themewagon.github.io/Medinova/)
11:15:50	32832/32832	---M-Z	200	added ('OK')	application/javascript	etag:W/%226932013b-8040%22	https://themewagon.github.io/Medinova/lib/tempusdominus/js/moment-timezone.min.js	C:/Users/rafiq/OneDrive/Desktop/Clean/m/themewagon.github.io/Medinova/lib/tempusdominus/js/moment-timezone.min.js	(from https://themewagon.github.io/Medinova/)
11:15:51	56879/56879	---M-Z	200	added ('OK')	application/javascript	etag:W/%226932013b-de2f%22	https://themewagon.github.io/Medinova/lib/tempusdominus/js/tempusdominus-bootstrap-4.min.js	C:/Users/rafiq/OneDrive/Desktop/Clean/m/themewagon.github.io/Medinova/lib/tempusdominus/js/tempusdominus-bootstrap-4.min.js	(from https://themewagon.github.io/Medinova/)
11:15:51	2431/2431	---M-Z	200	added ('OK')	application/javascript	etag:W/%226932013b-97f%22	https://themewagon.github.io/Medinova/js/main.js	C:/Users/rafiq/OneDrive/Desktop/Clean/m/themewagon.github.io/Medinova/js/main.js	(from https://themewagon.github.io/Medinova/)
11:15:51	85120/85120	---M--	200	added ('OK')	font/woff2	etag:W/%2214c80-7RZ9M14uDLAKgvLXNn8Fy01lV88%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/fonts/bootstrap-icons.woff2?231ce25e89ab5804f9a6c427b8d325c9	C:/Users/rafiq/OneDrive/Desktop/Clean/m/cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/fonts/bootstrap-iconsfb95.woff2	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/bootstrap-icons.css)
11:15:53	4976/4976	---M--	200	added ('OK')	image/png	etag:%226932013b-1370%22	https://themewagon.github.io/Medinova/lib/owlcarousel/assets/owl.video.play.png	C:/Users/rafiq/OneDrive/Desktop/Clean/m/themewagon.github.io/Medinova/lib/owlcarousel/assets/owl.video.play.png	(from https://themewagon.github.io/Medinova/lib/owlcarousel/assets/owl.carousel.min.css)
11:15:53	113532/113532	---M--	200	added ('OK')	font/woff	etag:W/%221bb7c-47yt78jTFi+euyu4fJGbVQNZ9TA%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/fonts/bootstrap-icons.woff?231ce25e89ab5804f9a6c427b8d325c9	C:/Users/rafiq/OneDrive/Desktop/Clean/m/cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/fonts/bootstrap-iconsfb95.woff	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/bootstrap-icons.css)
11:15:54	79874/79874	---M--	200	added ('OK')	image/jpeg	etag:%226932013b-13802%22	https://themewagon.github.io/Medinova/img/hero.jpg	C:/Users/rafiq/OneDrive/Desktop/Clean/m/themewagon.github.io/Medinova/img/hero.jpg	(from https://themewagon.github.io/Medinova/css/style.css)
11:15:54	58/58	---M--	400	error ('Bad%20Request')	text/plain	etag:W/%223a-taO9i3TG0dz45Oeau8VRWJD4Xi8%22	https://cdn.jsdelivr.net/robots.txt		(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/bootstrap-icons.css)
